id;CFR;MONTH;Gear;VL;harbour;fishday;avg_depth;GVL_sum
366;boat_16;August;OTB;VL1824;SAN REMO;12;6,06602E+14;6,15326E+14
366;boat_17;January;OTB;VL1218;SAN REMO;7;6,06602E+14;6,04022E+14
366;boat_17;May;OTB;VL1218;SAN REMO;7;6,06602E+14;1,93354E+14
366;boat_17;June;OTB;VL1218;SAN REMO;8;6,06602E+14;3,33039E+14
366;boat_17;July;OTB;VL1218;SAN REMO;8;6,06602E+14;1,4056E+13
366;boat_17;September;OTB;VL1218;SAN REMO;7;6,06602E+14;1,4207E+14
366;boat_17;November;OTB;VL1218;SAN REMO;6;6,06602E+14;2,12532E+14
366;boat_17;March;OTB;VL1218;SAN REMO;7;6,06602E+14;8,2434E+14
366;boat_17;February;OTB;VL1218;SAN REMO;6;6,06602E+14;1,48136E+13
366;boat_17;December;OTB;VL1218;SAN REMO;7;6,06602E+14;2,74221E+14
366;boat_17;April;OTB;VL1218;SAN REMO;6;6,06602E+14;1,3009E+14
366;boat_17;October;OTB;VL1218;SAN REMO;4;6,06602E+14;8,12666E+14
366;boat_17;August;OTB;VL1218;SAN REMO;6;6,06602E+14;8,31594E+14
435;boat_100;May;OTB;VL1824;SAN REMO;10;3,16116E+14;1,73091E+14
435;boat_100;March;OTB;VL1824;SAN REMO;6;3,16116E+14;2,874E+13
435;boat_100;January;OTB;VL1824;SAN REMO;12;3,16116E+14;1,60411E+14
435;boat_100;June;OTB;VL1824;SAN REMO;7;3,16116E+14;3,53393E+14
435;boat_100;August;OTB;VL1824;SAN REMO;9;3,16116E+14;1,46169E+14
435;boat_105;February;OTB;VL1218;SAN REMO;7;3,16116E+14;1,37088E+14
435;boat_15;March;OTB;VL1824;SAN REMO;12;3,16116E+14;3,38689E+14
435;boat_15;June;OTB;VL1824;SAN REMO;11;3,16116E+14;1,262E+14
435;boat_15;August;OTB;VL1824;SAN REMO;8;3,16116E+14;1,25275E+14
435;boat_153;February;OTB;VL1218;SAN REMO;5;3,16116E+14;1,32813E+14
435;boat_16;March;OTB;VL1824;SAN REMO;10;3,16116E+14;4,26945E+14
435;boat_16;January;OTB;VL1824;SAN REMO;14;3,16116E+14;1,0591E+14
435;boat_16;June;OTB;VL1824;SAN REMO;15;3,16116E+14;5,24981E+14
435;boat_16;August;OTB;VL1824;SAN REMO;12;3,16116E+14;8,68558E+14
436;boat_105;May;OTB;VL1218;SAN REMO;6;6,85571E+14;1,80867E+14
436;boat_105;July;OTB;VL1218;SAN REMO;7;6,85571E+14;3,96829E+14
436;boat_153;May;OTB;VL1218;SAN REMO;7;6,85571E+14;5,11811E+14
436;boat_153;July;OTB;VL1218;SAN REMO;8;6,85571E+14;1,26779E+14
436;boat_17;May;OTB;VL1218;SAN REMO;7;6,85571E+14;9,56799E+14
504;boat_100;August;OTB;VL1824;SAN REMO;9;8,51429E+14;2,44335E+14
504;boat_15;August;OTB;VL1824;SAN REMO;8;8,51429E+14;2,61762E+13
504;boat_16;April;OTB;VL1824;SAN REMO;10;8,51429E+14;0
504;boat_16;May;OTB;VL1824;SAN REMO;13;8,51429E+14;3,64682E+14
504;boat_16;August;OTB;VL1824;SAN REMO;12;8,51429E+14;8,066E+13
504;boat_16;December;OTB;VL1824;SAN REMO;12;8,51429E+14;2,1873E+14
505;boat_100;January;OTB;VL1824;SAN REMO;12;5,10662E+14;2,32429E+14
505;boat_100;February;OTB;VL1824;SAN REMO;6;5,10662E+14;5,56562E+14
505;boat_100;July;OTB;VL1824;SAN REMO;8;5,10662E+14;1,98501E+14
505;boat_100;April;OTB;VL1824;SAN REMO;8;5,10662E+14;1,34798E+14
505;boat_100;September;OTB;VL1824;SAN REMO;8;5,10662E+14;2,35506E+14
505;boat_100;March;OTB;VL1824;SAN REMO;6;5,10662E+14;1,88881E+14
505;boat_100;June;OTB;VL1824;SAN REMO;7;5,10662E+14;4,47927E+14
505;boat_100;August;OTB;VL1824;SAN REMO;9;5,10662E+14;3,63727E+14
505;boat_100;November;OTB;VL1824;SAN REMO;6;5,10662E+14;1,23039E+14
505;boat_100;December;OTB;VL1824;SAN REMO;7;5,10662E+14;2,99826E+14
505;boat_100;May;OTB;VL1824;SAN REMO;10;5,10662E+14;7,71714E+14
505;boat_105;May;OTB;VL1218;SAN REMO;6;5,10662E+14;7,16238E+13
505;boat_105;August;OTB;VL1218;SAN REMO;6;5,10662E+14;3,13783E+13
505;boat_15;January;OTB;VL1824;SAN REMO;16;5,10662E+14;2,63197E+14
505;boat_15;February;OTB;VL1824;SAN REMO;15;5,10662E+14;6,97884E+14
505;boat_15;July;OTB;VL1824;SAN REMO;10;5,10662E+14;9,1713E+14
505;boat_15;September;OTB;VL1824;SAN REMO;16;5,10662E+14;6,37548E+14
505;boat_15;March;OTB;VL1824;SAN REMO;12;5,10662E+14;1,00868E+14
505;boat_15;June;OTB;VL1824;SAN REMO;11;5,10662E+14;4,82186E+14
505;boat_15;August;OTB;VL1824;SAN REMO;8;5,10662E+14;3,1617E+14
505;boat_15;May;OTB;VL1824;SAN REMO;9;5,10662E+14;1,61855E+14
505;boat_153;January;OTB;VL1218;SAN REMO;6;5,10662E+14;1,3181E+14
505;boat_153;June;OTB;VL1218;SAN REMO;6;5,10662E+14;1,94748E+13
505;boat_153;August;OTB;VL1218;SAN REMO;6;5,10662E+14;1,74482E+14
505;boat_16;January;OTB;VL1824;SAN REMO;14;5,10662E+14;3,18162E+14
505;boat_16;February;OTB;VL1824;SAN REMO;11;5,10662E+14;1,07265E+14
505;boat_16;July;OTB;VL1824;SAN REMO;12;5,10662E+14;2,46469E+13
505;boat_16;April;OTB;VL1824;SAN REMO;10;5,10662E+14;8,57261E+14
505;boat_16;September;OTB;VL1824;SAN REMO;12;5,10662E+14;5,80574E+14
505;boat_16;March;OTB;VL1824;SAN REMO;10;5,10662E+14;2,75685E+14
505;boat_16;June;OTB;VL1824;SAN REMO;15;5,10662E+14;1,2243E+14
505;boat_16;August;OTB;VL1824;SAN REMO;12;5,10662E+14;4,50678E+14
505;boat_16;November;OTB;VL1824;SAN REMO;13;5,10662E+14;2,0339E+13
505;boat_16;December;OTB;VL1824;SAN REMO;12;5,10662E+14;2,67242E+14
505;boat_16;May;OTB;VL1824;SAN REMO;13;5,10662E+14;2,28888E+14
505;boat_17;June;OTB;VL1218;SAN REMO;8;5,10662E+14;5,5273E+14
505;boat_17;January;OTB;VL1218;SAN REMO;7;5,10662E+14;2,79777E+14
505;boat_17;February;OTB;VL1218;SAN REMO;6;5,10662E+14;4,58898E+14
505;boat_17;March;OTB;VL1218;SAN REMO;7;5,10662E+14;3,67003E+14
505;boat_17;May;OTB;VL1218;SAN REMO;7;5,10662E+14;5,92899E+14
505;boat_17;October;OTB;VL1218;SAN REMO;4;5,10662E+14;7,24724E+14
505;boat_17;August;OTB;VL1218;SAN REMO;6;5,10662E+14;1,13595E+14
505;boat_17;September;OTB;VL1218;SAN REMO;7;5,10662E+14;1,93299E+14
505;boat_17;July;OTB;VL1218;SAN REMO;8;5,10662E+14;1,92791E+13
505;boat_17;December;OTB;VL1218;SAN REMO;7;5,10662E+14;1,14812E+14
574;boat_100;July;OTB;VL1824;SAN REMO;8;4,63756E+13;5,05499E+14
574;boat_100;August;OTB;VL1824;SAN REMO;9;4,63756E+13;4,09244E+14
574;boat_100;September;OTB;VL1824;SAN REMO;8;4,63756E+13;1,19045E+14
574;boat_100;November;OTB;VL1824;SAN REMO;6;4,63756E+13;2,12625E+14
574;boat_100;December;OTB;VL1824;SAN REMO;7;4,63756E+13;8,46702E+14
574;boat_100;April;OTB;VL1824;SAN REMO;8;4,63756E+13;3,40313E+14
574;boat_100;January;OTB;VL1824;SAN REMO;12;4,63756E+13;2,35938E+14
574;boat_100;February;OTB;VL1824;SAN REMO;6;4,63756E+13;1,13401E+13
574;boat_100;October;OTB;VL1824;SAN REMO;2;4,63756E+13;2,62064E+14
574;boat_100;March;OTB;VL1824;SAN REMO;6;4,63756E+13;2,07002E+13
574;boat_100;May;OTB;VL1824;SAN REMO;10;4,63756E+13;1,38109E+14
574;boat_105;July;OTB;VL1218;SAN REMO;7;4,63756E+13;3,07707E+13
574;boat_105;August;OTB;VL1218;SAN REMO;6;4,63756E+13;9,28105E+14
574;boat_15;December;OTB;VL1824;SAN REMO;17;4,63756E+13;5,18339E+14
574;boat_15;June;OTB;VL1824;SAN REMO;11;4,63756E+13;1,9726E+14
574;boat_15;July;OTB;VL1824;SAN REMO;10;4,63756E+13;7,44587E+14
574;boat_15;August;OTB;VL1824;SAN REMO;8;4,63756E+13;5,3705E+14
574;boat_15;September;OTB;VL1824;SAN REMO;16;4,63756E+13;6,36507E+14
574;boat_15;November;OTB;VL1824;SAN REMO;16;4,63756E+13;3,4551E+14
574;boat_15;October;OTB;VL1824;SAN REMO;2;4,63756E+13;1,25913E+14
574;boat_15;January;OTB;VL1824;SAN REMO;16;4,63756E+13;4,00213E+14
574;boat_15;February;OTB;VL1824;SAN REMO;15;4,63756E+13;3,9005E+14
574;boat_15;March;OTB;VL1824;SAN REMO;12;4,63756E+13;7,73543E+14
574;boat_153;July;OTB;VL1218;SAN REMO;8;4,63756E+13;4,74015E+14
574;boat_153;August;OTB;VL1218;SAN REMO;6;4,63756E+13;1,2128E+14
574;boat_16;December;OTB;VL1824;SAN REMO;12;4,63756E+13;1,19792E+14
574;boat_16;June;OTB;VL1824;SAN REMO;15;4,63756E+13;1,82352E+14
574;boat_16;July;OTB;VL1824;SAN REMO;12;4,63756E+13;4,47437E+13
574;boat_16;August;OTB;VL1824;SAN REMO;12;4,63756E+13;7,88745E+13
574;boat_16;September;OTB;VL1824;SAN REMO;12;4,63756E+13;3,66556E+14
574;boat_16;November;OTB;VL1824;SAN REMO;13;4,63756E+13;1,46944E+14
574;boat_16;April;OTB;VL1824;SAN REMO;10;4,63756E+13;8,66657E+14
574;boat_16;October;OTB;VL1824;SAN REMO;1;4,63756E+13;9,17453E+14
574;boat_16;January;OTB;VL1824;SAN REMO;14;4,63756E+13;5,06271E+14
574;boat_16;February;OTB;VL1824;SAN REMO;11;4,63756E+13;1,6917E+14
574;boat_16;March;OTB;VL1824;SAN REMO;10;4,63756E+13;8,64967E+14
574;boat_16;May;OTB;VL1824;SAN REMO;13;4,63756E+13;6,83889E+14
574;boat_17;August;OTB;VL1218;SAN REMO;6;4,63756E+13;5,91017E+14
575;boat_100;February;OTB;VL1824;SAN REMO;6;4,57026E+14;3,03362E+14
575;boat_100;April;OTB;VL1824;SAN REMO;8;4,57026E+14;1,06788E+13
575;boat_100;January;OTB;VL1824;SAN REMO;12;4,57026E+14;3,19867E+14
575;boat_100;March;OTB;VL1824;SAN REMO;6;4,57026E+14;8,57024E+14
575;boat_100;September;OTB;VL1824;SAN REMO;8;4,57026E+14;4,48377E+14
575;boat_100;May;OTB;VL1824;SAN REMO;10;4,57026E+14;1,52834E+13
575;boat_100;July;OTB;VL1824;SAN REMO;8;4,57026E+14;1,53363E+14
575;boat_15;February;OTB;VL1824;SAN REMO;15;4,57026E+14;8,70921E+14
575;boat_15;January;OTB;VL1824;SAN REMO;16;4,57026E+14;2,46277E+14
575;boat_15;March;OTB;VL1824;SAN REMO;12;4,57026E+14;5,06419E+14
575;boat_15;September;OTB;VL1824;SAN REMO;16;4,57026E+14;3,69338E+14
575;boat_15;July;OTB;VL1824;SAN REMO;10;4,57026E+14;2,19069E+14
575;boat_16;February;OTB;VL1824;SAN REMO;11;4,57026E+14;4,09334E+14
575;boat_16;April;OTB;VL1824;SAN REMO;10;4,57026E+14;1,03327E+14
575;boat_16;January;OTB;VL1824;SAN REMO;14;4,57026E+14;2,02195E+14
575;boat_16;March;OTB;VL1824;SAN REMO;10;4,57026E+14;1,07886E+14
575;boat_16;September;OTB;VL1824;SAN REMO;12;4,57026E+14;1,83797E+14
575;boat_16;May;OTB;VL1824;SAN REMO;13;4,57026E+14;1,28074E+14
575;boat_16;July;OTB;VL1824;SAN REMO;12;4,57026E+14;4,05027E+14
644;boat_100;July;OTB;VL1824;SAN REMO;8;4,24904E+14;1,39252E+14
644;boat_100;August;OTB;VL1824;SAN REMO;9;4,24904E+14;1,45987E+14
644;boat_100;November;OTB;VL1824;SAN REMO;6;4,24904E+14;1,71217E+14
644;boat_100;December;OTB;VL1824;SAN REMO;7;4,24904E+14;2,90126E+14
644;boat_100;March;OTB;VL1824;SAN REMO;6;4,24904E+14;1,40607E+14
644;boat_100;May;OTB;VL1824;SAN REMO;10;4,24904E+14;6,25191E+14
644;boat_100;January;OTB;VL1824;SAN REMO;12;4,24904E+14;6,74428E+14
644;boat_100;April;OTB;VL1824;SAN REMO;8;4,24904E+14;0
644;boat_100;February;OTB;VL1824;SAN REMO;6;4,24904E+14;1,23459E+14
644;boat_105;July;OTB;VL1218;SAN REMO;7;4,24904E+14;3,10711E+12
644;boat_105;August;OTB;VL1218;SAN REMO;6;4,24904E+14;9,86397E+14
644;boat_15;July;OTB;VL1824;SAN REMO;10;4,24904E+14;2,94443E+14
644;boat_15;August;OTB;VL1824;SAN REMO;8;4,24904E+14;6,38367E+13
644;boat_15;November;OTB;VL1824;SAN REMO;16;4,24904E+14;1,27669E+14
644;boat_15;December;OTB;VL1824;SAN REMO;17;4,24904E+14;3,7359E+14
644;boat_15;March;OTB;VL1824;SAN REMO;12;4,24904E+14;8,36863E+14
644;boat_15;January;OTB;VL1824;SAN REMO;16;4,24904E+14;2,5695E+14
644;boat_15;February;OTB;VL1824;SAN REMO;15;4,24904E+14;1,03737E+14
644;boat_153;July;OTB;VL1218;SAN REMO;8;4,24904E+14;1,1647E+14
644;boat_153;August;OTB;VL1218;SAN REMO;6;4,24904E+14;2,42443E+14
644;boat_153;March;OTB;VL1218;SAN REMO;5;4,24904E+14;2,52211E+12
644;boat_16;July;OTB;VL1824;SAN REMO;12;4,24904E+14;1,23393E+14
644;boat_16;August;OTB;VL1824;SAN REMO;12;4,24904E+14;1,35728E+14
644;boat_16;November;OTB;VL1824;SAN REMO;13;4,24904E+14;8,83027E+14
644;boat_16;March;OTB;VL1824;SAN REMO;10;4,24904E+14;2,55294E+14
644;boat_16;May;OTB;VL1824;SAN REMO;13;4,24904E+14;6,20262E+14
644;boat_16;December;OTB;VL1824;SAN REMO;12;4,24904E+14;5,38879E+13
644;boat_16;January;OTB;VL1824;SAN REMO;14;4,24904E+14;2,33201E+14
644;boat_16;April;OTB;VL1824;SAN REMO;10;4,24904E+14;0
644;boat_16;February;OTB;VL1824;SAN REMO;11;4,24904E+14;2,87693E+13
644;boat_17;August;OTB;VL1218;SAN REMO;6;4,24904E+14;5,53387E+14
713;boat_100;February;OTB;VL1824;SAN REMO;6;2,90458E+14;2,39658E+14
713;boat_100;January;OTB;VL1824;SAN REMO;12;2,90458E+14;4,38533E+14
713;boat_100;March;OTB;VL1824;SAN REMO;6;2,90458E+14;2,83526E+14
713;boat_100;November;OTB;VL1824;SAN REMO;6;2,90458E+14;6,54667E+14
713;boat_100;June;OTB;VL1824;SAN REMO;7;2,90458E+14;8,92694E+14
713;boat_15;February;OTB;VL1824;SAN REMO;15;2,90458E+14;2,05402E+14
713;boat_15;January;OTB;VL1824;SAN REMO;16;2,90458E+14;5,69468E+14
713;boat_15;March;OTB;VL1824;SAN REMO;12;2,90458E+14;7,59371E+14
713;boat_15;November;OTB;VL1824;SAN REMO;16;2,90458E+14;3,50681E+14
713;boat_16;February;OTB;VL1824;SAN REMO;11;2,90458E+14;1,18674E+13
713;boat_16;March;OTB;VL1824;SAN REMO;10;2,90458E+14;1,12317E+14
713;boat_16;November;OTB;VL1824;SAN REMO;13;2,90458E+14;5,40297E+14
713;boat_16;June;OTB;VL1824;SAN REMO;15;2,90458E+14;8,84089E+14
714;boat_100;December;OTB;VL1824;SAN REMO;7;3,79432E+14;2,12536E+14
714;boat_100;January;OTB;VL1824;SAN REMO;12;3,79432E+14;9,14276E+14
714;boat_100;February;OTB;VL1824;SAN REMO;6;3,79432E+14;1,33004E+14
714;boat_100;March;OTB;VL1824;SAN REMO;6;3,79432E+14;4,44024E+14
714;boat_100;April;OTB;VL1824;SAN REMO;8;3,79432E+14;4,5245E+14
714;boat_100;May;OTB;VL1824;SAN REMO;10;3,79432E+14;5,3072E+14
714;boat_100;June;OTB;VL1824;SAN REMO;7;3,79432E+14;7,95019E+14
714;boat_100;November;OTB;VL1824;SAN REMO;6;3,79432E+14;1,11811E+14
714;boat_100;August;OTB;VL1824;SAN REMO;9;3,79432E+14;1,21146E+14
714;boat_105;August;OTB;VL1218;SAN REMO;6;3,79432E+14;1,79235E+11
714;boat_15;December;OTB;VL1824;SAN REMO;17;3,79432E+14;0
714;boat_15;January;OTB;VL1824;SAN REMO;16;3,79432E+14;8,90443E+14
714;boat_15;February;OTB;VL1824;SAN REMO;15;3,79432E+14;1,49153E+14
714;boat_15;March;OTB;VL1824;SAN REMO;12;3,79432E+14;8,56249E+14
714;boat_15;April;OTB;VL1824;SAN REMO;11;3,79432E+14;3,98717E+14
714;boat_15;May;OTB;VL1824;SAN REMO;9;3,79432E+14;7,86331E+14
714;boat_15;June;OTB;VL1824;SAN REMO;11;3,79432E+14;1,34483E+14
714;boat_15;November;OTB;VL1824;SAN REMO;16;3,79432E+14;8,05128E+14
714;boat_15;August;OTB;VL1824;SAN REMO;8;3,79432E+14;1,48874E+14
714;boat_153;February;OTB;VL1218;SAN REMO;5;3,79432E+14;5,1298E+14
714;boat_153;August;OTB;VL1218;SAN REMO;6;3,79432E+14;1,41471E+14
714;boat_153;September;OTB;VL1218;SAN REMO;10;3,79432E+14;3,99877E+14
714;boat_153;November;OTB;VL1218;SAN REMO;4;3,79432E+14;6,78029E+14
714;boat_153;December;OTB;VL1218;SAN REMO;8;3,79432E+14;1,36664E+14
714;boat_16;April;OTB;VL1824;SAN REMO;10;3,79432E+14;1,21582E+14
714;boat_16;December;OTB;VL1824;SAN REMO;12;3,79432E+14;7,14E+14
714;boat_16;January;OTB;VL1824;SAN REMO;14;3,79432E+14;1,15241E+14
714;boat_16;February;OTB;VL1824;SAN REMO;11;3,79432E+14;8,87805E+14
714;boat_16;March;OTB;VL1824;SAN REMO;10;3,79432E+14;0
714;boat_16;May;OTB;VL1824;SAN REMO;13;3,79432E+14;2,40059E+14
714;boat_16;June;OTB;VL1824;SAN REMO;15;3,79432E+14;9,94555E+14
714;boat_16;November;OTB;VL1824;SAN REMO;13;3,79432E+14;9,64857E+14
780;boat_100;March;OTB;VL1824;SAN REMO;6;1,12667E+14;3,05395E+14
780;boat_100;November;OTB;VL1824;SAN REMO;6;1,12667E+14;1,38785E+14
780;boat_100;December;OTB;VL1824;SAN REMO;7;1,12667E+14;8,31282E+14
780;boat_15;March;OTB;VL1824;SAN REMO;12;1,12667E+14;5,45296E+14
780;boat_15;November;OTB;VL1824;SAN REMO;16;1,12667E+14;5,57566E+14
782;boat_100;February;OTB;VL1824;SAN REMO;6;31985;2,70616E+14
782;boat_100;June;OTB;VL1824;SAN REMO;7;31985;8,27339E+14
782;boat_15;February;OTB;VL1824;SAN REMO;15;31985;0
782;boat_15;March;OTB;VL1824;SAN REMO;12;31985;1,01049E+13
782;boat_153;January;OTB;VL1218;SAN REMO;6;31985;3,30462E+14
782;boat_16;February;OTB;VL1824;SAN REMO;11;31985;2,14406E+14
782;boat_16;March;OTB;VL1824;SAN REMO;10;31985;7,47299E+14
783;boat_100;February;OTB;VL1824;SAN REMO;6;3,89828E+14;5,81765E+14
783;boat_100;June;OTB;VL1824;SAN REMO;7;3,89828E+14;4,17345E+13
783;boat_100;March;OTB;VL1824;SAN REMO;6;3,89828E+14;8,97494E+14
783;boat_100;November;OTB;VL1824;SAN REMO;6;3,89828E+14;1,38033E+14
783;boat_100;September;OTB;VL1824;SAN REMO;8;3,89828E+14;1,85724E+14
783;boat_100;May;OTB;VL1824;SAN REMO;10;3,89828E+14;4,45938E+14
783;boat_100;August;OTB;VL1824;SAN REMO;9;3,89828E+14;1,18241E+14
783;boat_15;February;OTB;VL1824;SAN REMO;15;3,89828E+14;1,93805E+14
783;boat_15;March;OTB;VL1824;SAN REMO;12;3,89828E+14;2,6855E+14
783;boat_15;June;OTB;VL1824;SAN REMO;11;3,89828E+14;1,32535E+14
783;boat_15;April;OTB;VL1824;SAN REMO;11;3,89828E+14;9,18252E+14
783;boat_15;November;OTB;VL1824;SAN REMO;16;3,89828E+14;1,46125E+14
783;boat_15;May;OTB;VL1824;SAN REMO;9;3,89828E+14;1,81754E+14
783;boat_153;January;OTB;VL1218;SAN REMO;6;3,89828E+14;2,93869E+14
783;boat_153;November;OTB;VL1218;SAN REMO;4;3,89828E+14;1,35415E+14
783;boat_153;June;OTB;VL1218;SAN REMO;6;3,89828E+14;4,26161E+14
783;boat_16;February;OTB;VL1824;SAN REMO;11;3,89828E+14;1,73536E+14
783;boat_16;June;OTB;VL1824;SAN REMO;15;3,89828E+14;2,22504E+14
783;boat_16;April;OTB;VL1824;SAN REMO;10;3,89828E+14;5,82499E+14
783;boat_16;December;OTB;VL1824;SAN REMO;12;3,89828E+14;9,16108E+14
783;boat_16;January;OTB;VL1824;SAN REMO;14;3,89828E+14;8,90448E+14
783;boat_16;March;OTB;VL1824;SAN REMO;10;3,89828E+14;1,4952E+14
783;boat_16;November;OTB;VL1824;SAN REMO;13;3,89828E+14;1,3184E+14
783;boat_16;May;OTB;VL1824;SAN REMO;13;3,89828E+14;4,57722E+14
784;boat_100;March;OTB;VL1824;SAN REMO;6;5075;1,07864E+14
784;boat_100;November;OTB;VL1824;SAN REMO;6;5075;4,24627E+14
784;boat_100;September;OTB;VL1824;SAN REMO;8;5075;5,43045E+14
784;boat_100;August;OTB;VL1824;SAN REMO;9;5075;1,30251E+14
784;boat_15;March;OTB;VL1824;SAN REMO;12;5075;4,3334E+14
784;boat_15;November;OTB;VL1824;SAN REMO;16;5075;3,01788E+14
784;boat_15;August;OTB;VL1824;SAN REMO;8;5075;2,34666E+14
784;boat_153;March;OTB;VL1218;SAN REMO;5;5075;4,16744E+14
784;boat_153;February;OTB;VL1218;SAN REMO;5;5075;1,07833E+14
784;boat_16;November;OTB;VL1824;SAN REMO;13;5075;1,32731E+14
849;boat_100;November;OTB;VL1824;SAN REMO;6;32;6,28683E+13
850;boat_100;February;OTB;VL1824;SAN REMO;6;1,18159E+14;2,8887E+14
850;boat_100;March;OTB;VL1824;SAN REMO;6;1,18159E+14;8,37441E+14
850;boat_100;April;OTB;VL1824;SAN REMO;8;1,18159E+14;1,32888E+14
850;boat_100;December;OTB;VL1824;SAN REMO;7;1,18159E+14;2,16036E+14
850;boat_100;November;OTB;VL1824;SAN REMO;6;1,18159E+14;7,41658E+14
850;boat_15;April;OTB;VL1824;SAN REMO;11;1,18159E+14;4,74555E+14
850;boat_15;November;OTB;VL1824;SAN REMO;16;1,18159E+14;1,9809E+14
850;boat_15;March;OTB;VL1824;SAN REMO;12;1,18159E+14;2,87747E+14
850;boat_15;January;OTB;VL1824;SAN REMO;16;1,18159E+14;1,2316E+14
851;boat_100;November;OTB;VL1824;SAN REMO;6;3,46149E+14;2,47446E+14
851;boat_100;February;OTB;VL1824;SAN REMO;6;3,46149E+14;2,44525E+14
851;boat_100;April;OTB;VL1824;SAN REMO;8;3,46149E+14;1,24698E+14
851;boat_100;December;OTB;VL1824;SAN REMO;7;3,46149E+14;7,55481E+14
851;boat_100;May;OTB;VL1824;SAN REMO;10;3,46149E+14;1,11329E+14
851;boat_15;April;OTB;VL1824;SAN REMO;11;3,46149E+14;2,41839E+13
851;boat_15;November;OTB;VL1824;SAN REMO;16;3,46149E+14;2,49501E+14
851;boat_15;February;OTB;VL1824;SAN REMO;15;3,46149E+14;1,04787E+14
851;boat_15;May;OTB;VL1824;SAN REMO;9;3,46149E+14;3,18051E+14
851;boat_153;November;OTB;VL1218;SAN REMO;4;3,46149E+14;3,10506E+14
851;boat_153;March;OTB;VL1218;SAN REMO;5;3,46149E+14;3,93647E+14
851;boat_153;April;OTB;VL1218;SAN REMO;5;3,46149E+14;5,78037E+14
851;boat_153;June;OTB;VL1218;SAN REMO;6;3,46149E+14;9,2871E+14
851;boat_16;February;OTB;VL1824;SAN REMO;11;3,46149E+14;1,93735E+14
851;boat_16;April;OTB;VL1824;SAN REMO;10;3,46149E+14;8,71901E+14
852;boat_100;November;OTB;VL1824;SAN REMO;6;44665;1,92671E+14
852;boat_100;March;OTB;VL1824;SAN REMO;6;44665;1,18792E+14
852;boat_100;December;OTB;VL1824;SAN REMO;7;44665;2,66635E+13
852;boat_15;March;OTB;VL1824;SAN REMO;12;44665;8,86226E+14
852;boat_15;February;OTB;VL1824;SAN REMO;15;44665;1,22116E+14
852;boat_15;November;OTB;VL1824;SAN REMO;16;44665;1,5137E+14
852;boat_153;September;OTB;VL1218;SAN REMO;10;44665;2,14486E+14
852;boat_153;November;OTB;VL1218;SAN REMO;4;44665;2,46574E+14
852;boat_153;June;OTB;VL1218;SAN REMO;6;44665;8,4737E+13
852;boat_16;March;OTB;VL1824;SAN REMO;10;44665;0
852;boat_16;November;OTB;VL1824;SAN REMO;13;44665;1,27209E+13
853;boat_100;April;OTB;VL1824;SAN REMO;8;4,90207E+14;1,34439E+14
853;boat_100;January;OTB;VL1824;SAN REMO;12;4,90207E+14;1,47797E+14
853;boat_100;May;OTB;VL1824;SAN REMO;10;4,90207E+14;2,74326E+14
853;boat_15;April;OTB;VL1824;SAN REMO;11;4,90207E+14;7,20139E+13
853;boat_15;May;OTB;VL1824;SAN REMO;9;4,90207E+14;1,23435E+14
853;boat_153;November;OTB;VL1218;SAN REMO;4;4,90207E+14;1,7406E+14
853;boat_153;June;OTB;VL1218;SAN REMO;6;4,90207E+14;4,48585E+14
853;boat_153;September;OTB;VL1218;SAN REMO;10;4,90207E+14;4,82469E+14
853;boat_153;March;OTB;VL1218;SAN REMO;5;4,90207E+14;1,53759E+14
853;boat_153;May;OTB;VL1218;SAN REMO;7;4,90207E+14;3,92144E+14
919;boat_153;April;OTB;VL1218;SAN REMO;5;3146;5,63735E+14
919;boat_153;June;OTB;VL1218;SAN REMO;6;3146;8,58305E+14
919;boat_153;November;OTB;VL1218;SAN REMO;4;3146;6,95501E+14
920;boat_100;February;OTB;VL1824;SAN REMO;6;3,70016E+14;5,70054E+14
920;boat_100;May;OTB;VL1824;SAN REMO;10;3,70016E+14;3,00926E+14
920;boat_100;April;OTB;VL1824;SAN REMO;8;3,70016E+14;0
920;boat_100;January;OTB;VL1824;SAN REMO;12;3,70016E+14;2,0927E+14
920;boat_15;January;OTB;VL1824;SAN REMO;16;3,70016E+14;3,2028E+14
920;boat_15;February;OTB;VL1824;SAN REMO;15;3,70016E+14;3,02248E+14
920;boat_15;May;OTB;VL1824;SAN REMO;9;3,70016E+14;5,15824E+14
920;boat_153;February;OTB;VL1218;SAN REMO;5;3,70016E+14;2,21842E+14
920;boat_153;September;OTB;VL1218;SAN REMO;10;3,70016E+14;3,6469E+14
920;boat_153;April;OTB;VL1218;SAN REMO;5;3,70016E+14;3,8766E+14
920;boat_153;May;OTB;VL1218;SAN REMO;7;3,70016E+14;2,52944E+14
920;boat_153;November;OTB;VL1218;SAN REMO;4;3,70016E+14;2,64461E+14
920;boat_153;January;OTB;VL1218;SAN REMO;6;3,70016E+14;2,26945E+14
920;boat_153;March;OTB;VL1218;SAN REMO;5;3,70016E+14;0
920;boat_16;February;OTB;VL1824;SAN REMO;11;3,70016E+14;5,16125E+14
921;boat_100;February;OTB;VL1824;SAN REMO;6;5,33611E+14;5,48564E+13
921;boat_100;June;OTB;VL1824;SAN REMO;7;5,33611E+14;1,0255E+14
921;boat_100;November;OTB;VL1824;SAN REMO;6;5,33611E+14;3,2588E+14
